WARNING 2025-04-13 17:31:15,171 basehttp "GET /static/images/payment/rupay.png HTTP/1.1" 404 1999
WARNING 2025-04-13 17:31:15,174 basehttp "GET /static/images/payment/upi.png HTTP/1.1" 404 1993
INFO 2025-04-13 17:31:18,056 basehttp "POST /orders/update-cart-quantity/111/ HTTP/1.1" 302 0
INFO 2025-04-13 17:31:18,135 basehttp "GET /orders/cart/ HTTP/1.1" 200 34253
WARNING 2025-04-13 17:31:18,178 basehttp "GET /static/images/payment/mastercard.png HTTP/1.1" 404 2014
WARNING 2025-04-13 17:31:18,180 basehttp "GET /static/images/payment/visa.png HTTP/1.1" 404 1996
WARNING 2025-04-13 17:31:18,211 basehttp "GET /static/images/payment/rupay.png HTTP/1.1" 404 1999
WARNING 2025-04-13 17:31:18,211 basehttp "GET /static/images/payment/upi.png HTTP/1.1" 404 1993
INFO 2025-04-13 17:31:18,922 basehttp "POST /orders/update-cart-quantity/111/ HTTP/1.1" 302 0
INFO 2025-04-13 17:31:19,000 basehttp "GET /orders/cart/ HTTP/1.1" 200 34253
WARNING 2025-04-13 17:31:19,047 basehttp "GET /static/images/payment/mastercard.png HTTP/1.1" 404 2014
WARNING 2025-04-13 17:31:19,050 basehttp "GET /static/images/payment/visa.png HTTP/1.1" 404 1996
WARNING 2025-04-13 17:31:19,072 basehttp "GET /static/images/payment/rupay.png HTTP/1.1" 404 1999
WARNING 2025-04-13 17:31:19,074 basehttp "GET /static/images/payment/upi.png HTTP/1.1" 404 1993
INFO 2025-04-13 17:31:19,567 basehttp "POST /orders/update-cart-quantity/111/ HTTP/1.1" 302 0
INFO 2025-04-13 17:31:19,717 basehttp "GET /orders/cart/ HTTP/1.1" 200 34253
WARNING 2025-04-13 17:31:19,789 basehttp "GET /static/images/payment/mastercard.png HTTP/1.1" 404 2014
WARNING 2025-04-13 17:31:19,794 basehttp "GET /static/images/payment/visa.png HTTP/1.1" 404 1996
WARNING 2025-04-13 17:31:19,841 basehttp "GET /static/images/payment/rupay.png HTTP/1.1" 404 1999
WARNING 2025-04-13 17:31:19,843 basehttp "GET /static/images/payment/upi.png HTTP/1.1" 404 1993
INFO 2025-04-13 17:31:21,366 basehttp "GET /products/product/pink-kurti/?from=cart HTTP/1.1" 200 41176
INFO 2025-04-13 17:31:21,399 basehttp "GET /media/products/1/IMG-20240504-WA0006.jpg HTTP/1.1" 304 0
INFO 2025-04-13 17:31:21,403 basehttp "GET /media/products/1/IMG-20240515-WA0018.jpg HTTP/1.1" 304 0
